hip,ra,dec,magnitude,B-V
47406,144.87620833333332,-15.961777777777778,8.36,0.378
47407,144.89616666666666,22.16852777777778,8.81,0.251
47408,144.90325,-29.871305555555555,7.73,1.184
47409,144.906875,-4.212722222222222,8.21,-0.051
47410,144.91379166666667,58.86563888888889,8.74,0.43
47411,144.915,3.195333333333333,7.31,1.015
47412,144.91883333333334,-48.23708333333333,7.37,0.407
47414,144.92020833333333,-53.25794444444445,7.57,-0.107
47413,144.920625,35.915166666666664,9.26,0.642
47415,144.92470833333334,4.2845555555555555,7.93,1.073
47416,144.926625,-37.717194444444445,8.95,1.092
47417,144.933875,-44.230916666666666,8.8,0.522
47418,144.93529166666667,-64.99558333333333,9.15,0.678
47420,144.93679166666666,-18.068055555555556,8.06,0.963
47419,144.93704166666666,77.38366666666667,9.05,0.971
47421,144.937375,-80.38983333333334,8.59,0.065
47422,144.938125,-62.94297222222222,6.4,-0.084
47423,144.94108333333332,-10.712194444444444,8.11,1.629
47424,144.943875,-57.30347222222222,8.84,-0.02
47425,144.94491666666667,-41.06841666666667,10.72,1.521
47426,144.947375,41.582055555555556,10.16,0.658
47427,144.94758333333334,-10.570277777777777,6.31,-0.029
47428,144.94825,-40.822611111111115,7.35,1.16
47429,144.95070833333332,-19.55413888888889,8.61,0.174
47430,144.96383333333333,-32.92113888888888,7.97,0.387
47431,144.963875,-1.1426666666666667,3.9,1.313
47432,144.97270833333334,-43.510527777777774,7.37,1.12
47433,144.98729166666666,-50.215,8.81,0.568
47434,144.987625,-32.31583333333333,9.05,1.48
47435,144.99029166666668,9.510916666666667,8.89,0.803
47436,144.99104166666666,35.33594444444444,6.9,0.504
47437,144.99625,53.49727777777778,7.44,0.911
47438,145.008625,-42.034055555555554,8.4,0.987
47439,145.00875,-30.499833333333335,7.98,0.292
47440,145.01191666666668,-12.997305555555554,7.05,0.478
47441,145.02841666666666,-33.69383333333333,9.34,1.12
47442,145.03004166666668,-9.09525,7.56,0.335
47443,145.03645833333334,70.29794444444444,9.02,0.638
47444,145.040875,-1.0358333333333334,7.8,1.054
47445,145.042125,-41.193416666666664,8.55,-0.003
47446,145.043375,8.278111111111112,7.2,1.029
47447,145.047,8.738027777777777,8.77,0.384
47448,145.04766666666666,-34.30338888888889,8.83,1.075
47449,145.0515,-35.18072222222222,8.56,0.625
47450,145.052375,46.47638888888889,8.61,1.374
47451,145.07045833333333,-30.921750000000003,7.27,1.583
47452,145.07658333333333,-14.33225,5.07,-0.149
47453,145.077125,61.93575,8.7,0.228
47454,145.083625,-10.769194444444443,6.37,0.083
47455,145.10304166666666,16.968805555555555,9.08,0.66
47456,145.104625,-40.05697222222222,8.66,0.244
47457,145.11333333333334,-54.38480555555555,8.64,0.046
47458,145.11854166666666,-44.60152777777778,8.7,1.265
47459,145.12733333333333,-8.781527777777777,9.53,0.477
47460,145.12854166666668,-71.80458333333333,8.91,1.7
47461,145.13004166666667,68.53680555555556,7.55,0.399
47462,145.131,9.426694444444443,8.52,1.075
47463,145.13258333333334,-1.730027777777778,7.55,0.61
47464,145.13579166666668,-23.35227777777778,8.36,1.589
47465,145.13641666666666,-26.314416666666666,8.72,0.11
47466,145.14204166666667,26.004,8.06,1.375
47467,145.145375,-36.53713888888889,8.56,1.428
47468,145.14679166666667,13.054055555555557,6.96,0.477
47469,145.14683333333332,71.75552777777777,7.46,0.53
47470,145.147875,-65.09838888888888,8.27,0.11
47471,145.15079166666666,-48.40902777777777,8.79,1.495
47472,145.15883333333332,-21.581666666666667,7.74,0.969
47473,145.16370833333335,-35.92519444444444,8.56,1.65
47474,145.16733333333335,-49.837805555555555,9.87,0.33
47475,145.16975,53.364916666666666,7.51,1.38
47476,145.17004166666666,-35.71563888888889,11.54,1.149
47477,145.1715,31.59472222222222,8.78,1.491
47478,145.1735,-6.889027777777777,7.72,0.327
47479,145.1775,-57.983583333333335,5.3,0.195
47482,145.18104166666666,-37.1595,7.8,0.511
47480,145.19079166666666,1.024722222222222,10.18,0.405
47483,145.190875,32.999361111111114,7.99,0.362
47484,145.19795833333333,21.02461111111111,8.42,0.875
47485,145.201375,-12.309583333333334,9.16,0.031
47486,145.20254166666666,-40.55475,9.03,0.779
47487,145.20283333333333,-61.254,8.59,0.083
47488,145.20366666666666,40.06872222222223,9.25,1.125
47490,145.204,-62.891444444444446,9.91,0.985
47489,145.2045,-69.62013888888889,9.32,0.724
47491,145.210125,39.66405555555556,10.83,0.589
47492,145.21633333333332,75.43066666666667,7.31,1.158
47493,145.224625,-28.84725,9.18,1.344
47494,145.232125,43.992472222222226,7.87,0.215
47495,145.233625,-54.983444444444444,6.93,-0.11
47496,145.24529166666667,58.589305555555555,7.95,0.921
47497,145.25558333333333,-46.16602777777778,7.82,1.37
47498,145.25875,-57.25944444444445,5.8,1.083
47499,145.26129166666666,66.14805555555556,9.35,0.62
47500,145.26479166666667,-27.85188888888889,9.4,1.123
47501,145.26875,53.915749999999996,8.49,1.307
47502,145.27233333333334,66.72166666666666,11.31,0.812
47503,145.27316666666667,14.125944444444444,9.1,0.19
47504,145.27483333333333,17.938083333333335,9.04,0.456
47505,145.277,-66.08030555555555,6.85,0.861
47506,145.28091666666666,85.09247222222221,8.23,1.453
47507,145.285375,22.504638888888888,10.76,1.2
47508,145.288,9.892388888888888,3.52,0.516
47509,145.29045833333333,-59.13891666666667,8.35,1.263
47510,145.291125,27.10327777777778,9.18,0.8
47511,145.29279166666666,-36.028777777777776,7.32,0.438
47512,145.294375,37.149277777777776,10.26,0.603
47513,145.29483333333334,13.209916666666667,10.38,1.49
47514,145.29629166666666,42.58222222222223,8.2,1.107
47515,145.29758333333334,11.55763888888889,8.8,0.67
47516,145.29958333333335,-7.628055555555556,8.29,0.129
47517,145.30545833333332,-46.381972222222224,7.88,1.06
47520,145.31058333333334,-51.158055555555556,8.34,0.539
47518,145.311,8.995527777777777,6.83,0.271
47519,145.31270833333335,-27.203777777777777,10.54,0.965
47521,145.31983333333332,55.86658333333334,6.5,1.15
47522,145.32095833333332,-23.591527777777777,4.76,-0.117
47523,145.32225,56.66138888888889,9.69,0.512
47524,145.32725,50.92102777777777,8.94,0.345
47525,145.33570833333334,-63.609833333333334,9.02,1.261
47526,145.33779166666667,4.702222222222223,8.04,0.995
47527,145.34116666666668,38.95052777777778,6.91,0.73
47528,145.345375,-41.97913888888889,7.55,1.109
47529,145.353,44.721694444444445,9.95,0.641
47530,145.35345833333332,-33.39630555555556,6.9,0.026
47531,145.36066666666667,52.11336111111111,7.88,0.616
47532,145.36166666666668,49.36116666666667,9.01,0.993
47533,145.36325,62.70469444444445,8.38,1.445
47534,145.36475,-10.502555555555556,7.25,1.503
47535,145.36641666666668,-21.791305555555557,8.86,0.455
47536,145.367625,-66.73536111111112,8.58,0.413
47537,145.37479166666665,-18.4835,7.55,0.496
47538,145.38108333333332,59.657888888888884,9.87,1.298
47539,145.38141666666667,-6.393444444444444,11.91,1.353
47540,145.39191666666667,75.53522222222222,9.23,0.988
47541,145.392,33.060916666666664,9.05,1.605
47542,145.39225,44.20711111111111,8.79,1.102
47543,145.3945,-38.49688888888889,8.15,0.593
47544,145.39629166666666,31.277833333333334,5.9,1.579
47545,145.398375,18.9495,9.35,1.215
47546,145.40033333333332,-4.279888888888888,8.16,1.599
47547,145.40066666666667,57.49638888888889,8.64,0.851
47548,145.40141666666668,27.955916666666667,8.45,0.561
47549,145.4055,-68.505,7.11,-0.065
47550,145.41041666666666,25.91294444444444,6.26,1.251
47551,145.411375,12.898666666666665,7.91,1.001
47552,145.42183333333332,-19.889222222222223,10.46,0.639
47553,145.43175,28.87063888888889,8.31,1.075
47555,145.43566666666666,-73.56608333333332,8.6,0.109
47554,145.43629166666668,-12.614083333333333,7.85,0.34
47556,145.43745833333332,82.36508333333333,7.49,0.172
47557,145.44166666666666,15.755194444444445,7.97,1.03
47558,145.44458333333333,37.26533333333333,7.92,0.601
47559,145.44975,-55.21377777777778,5.99,-0.119
47560,145.45470833333334,43.637277777777776,7.06,1.091
47561,145.4565,-6.761277777777778,8.47,1.33
47562,145.45716666666667,-32.19172222222222,8.15,0.23
47563,145.46491666666665,-54.216972222222225,7.81,0.308
47564,145.46795833333334,-30.303416666666667,6.59,1.3
47565,145.47070833333333,34.57483333333334,8.28,0.29
47566,145.47491666666667,-45.996694444444444,8.39,0.96
47567,145.48504166666666,-15.438,8.36,1.112
47568,145.48579166666667,48.58638888888889,9.72,0.413
47569,145.49533333333332,-43.355333333333334,8.23,1.223
47570,145.50158333333334,39.75797222222222,5.61,0.951
47571,145.506,-42.282666666666664,7.03,0.111
47572,145.50729166666667,-37.08269444444445,7.82,-0.054
47573,145.50766666666667,4.970055555555556,8.51,0.724
47574,145.50820833333333,-46.65430555555555,8.33,1.075
47575,145.50841666666668,35.468694444444445,9.42,0.466
47576,145.51058333333333,23.329166666666666,8.21,0.543
47577,145.516375,-3.999527777777778,8.3,1.146
47578,145.52129166666666,21.573083333333333,8.72,0.881
47579,145.52283333333332,34.26522222222222,10.44,0.339
47580,145.52583333333334,-60.552611111111105,9.03,0.451
47581,145.52829166666666,39.24727777777778,8.93,0.4
47582,145.52879166666668,28.69175,8.44,0.422
47583,145.53225,42.084694444444445,10.87,0.589
47584,145.53658333333334,-40.623583333333336,8.99,0.713
47585,145.53679166666666,-37.398555555555554,8.18,0.537
47586,145.53975,-12.917333333333334,8.61,0.271
47587,145.54183333333333,7.590138888888888,8.92,0.877
47588,145.55108333333334,-7.7700555555555555,8.49,0.646
47589,145.55179166666667,13.529222222222222,8.58,0.503
47590,145.55391666666668,-72.25455555555556,9.42,0.469
47591,145.554125,-66.91483333333333,6.33,0.075
47592,145.561125,-23.91622222222222,4.93,0.534
47594,145.56220833333333,69.23769444444444,5.72,1.131
47593,145.56266666666667,77.54772222222222,8.67,0.447
47595,145.57129166666667,2.313222222222222,8.04,0.7
47596,145.57275,-15.9965,8.18,0.117
47597,145.576125,14.764,8.75,1.149
47598,145.57854166666667,17.08211111111111,8.3,0.125
47599,145.58108333333334,53.474000000000004,9.34,0.644
47600,145.58366666666666,38.35169444444445,9.61,0.758
47601,145.58545833333332,78.82830555555554,8.18,0.288
47602,145.58845833333334,25.590166666666665,7.26,1.089
47603,145.59533333333334,38.41469444444444,9.86,0.448
47604,145.59733333333332,-0.27947222222222223,6.64,0.863
47605,145.604625,48.776555555555554,7.16,0.828
47606,145.60858333333334,-51.16397222222222,8.77,0.028
47607,145.615625,-21.13436111111111,8.22,0.519
47608,145.61633333333333,-46.86519444444445,6.97,1.628
47609,145.621,56.18736111111111,8.9,1.075
47610,145.62104166666666,-14.988194444444444,8.65,0.645
47611,145.62154166666667,40.97366666666667,7.9,0.689
47612,145.62179166666667,-35.57797222222223,7.87,0.025
47613,145.62991666666667,-49.516444444444446,10.25,0.35
47614,145.63041666666666,35.00844444444444,8.26,0.588
47615,145.640625,-75.92597222222223,8.82,0.24
47616,145.64079166666667,-13.978916666666667,7.86,0.007
47617,145.64425,32.99483333333333,6.93,1.042
47618,145.64566666666667,47.49069444444444,8.6,1.484
47619,145.649875,-19.234222222222222,11.94,1.525
47620,145.64995833333333,70.03452777777778,10.56,1.463
47621,145.66095833333333,-10.880944444444445,8.64,1.254
47622,145.66254166666667,-82.78852777777777,8.1,0.016
47623,145.66391666666667,-72.19083333333333,6.54,0.01
47624,145.665625,72.50797222222222,9.73,0.355
47625,145.67079166666667,-55.83216666666667,7.16,0.621
47627,145.672375,-35.50172222222222,6.39,-0.053
47628,145.67445833333332,1.796111111111111,8.8,0.398
47629,145.67529166666668,55.66588888888889,8.88,0.85
47630,145.67683333333332,-8.09988888888889,10.07,1.346
47631,145.678125,35.093500000000006,6.12,0.386
47632,145.67929166666667,60.267472222222224,9.64,0.67
47633,145.67966666666666,48.43105555555555,6.36,0.01
47634,145.68020833333333,-14.126944444444446,8.79,1.067
47635,145.68283333333332,51.26855555555556,7.14,1.671
47636,145.68579166666666,30.111444444444444,6.73,0.3
47637,145.69208333333333,-20.984194444444444,9.17,0.989
47638,145.69370833333332,-60.315777777777775,8.92,0.055
47639,145.69579166666668,5.834861111111111,9.15,0.6
47640,145.69716666666667,45.51722222222222,8.84,0.424
47641,145.69779166666666,-48.91733333333333,9.17,1.003
47642,145.69958333333332,43.05427777777778,8.72,0.358
47643,145.705875,-52.037527777777775,9.29,0.548
47644,145.70658333333333,23.601972222222223,8.62,0.909
47645,145.70725,-22.964305555555555,10.92,0.746
47646,145.71204166666666,-22.965555555555554,7.92,0.455
47648,145.71595833333333,-50.14255555555555,8.33,1.391
47647,145.71608333333333,-33.402027777777775,7.53,0.164
47649,145.71895833333335,-2.2406944444444443,9.07,0.976
47650,145.72029166666667,70.04005555555555,11.19,1.488
47651,145.725125,50.58838888888889,8.01,0.67
47652,145.729375,32.264805555555554,7.26,0.433
47653,145.73404166666666,-54.765972222222224,7.96,-0.06
47654,145.7385,72.25269444444444,5.15,1.029
47655,145.744625,66.38433333333334,8.5,0.456
47656,145.751375,8.80913888888889,8.55,0.379
47657,145.75633333333334,-62.923027777777776,10.36,0.73
47658,145.75725,-79.59172222222222,7.3,1.14
47659,145.7595,-45.01591666666667,9.52,0.118
47660,145.76729166666667,37.12861111111111,7.4,1.31
47661,145.77058333333332,31.62066666666667,9.21,0.368
47662,145.772125,-43.272555555555556,8.24,0.567
47663,145.77516666666668,-69.3503611111111,8.72,0.715
47664,145.77916666666667,54.36377777777778,6.5,0.121
47665,145.789,10.49986111111111,8.44,0.382
47666,145.79729166666667,0.50925,10.09,0.21
47667,145.797875,17.766638888888888,8.56,0.118
47668,145.802375,-22.322027777777777,8.2,0.435
47669,145.80275,67.15022222222223,8.86,0.385
47670,145.808,53.11416666666667,8.49,0.254
47671,145.80829166666666,-35.65383333333333,8.26,0.976
47672,145.81091666666666,27.197472222222224,8.69,0.962
47673,145.81108333333333,20.912694444444444,8.91,0.944
47674,145.812625,-11.5475,9.52,0.16
47675,145.81466666666665,62.92686111111111,8.07,0.151
47676,145.81933333333333,-60.029333333333334,7.59,-0.06
47677,145.825125,-60.02747222222222,10.02,0.111
47678,145.82545833333333,-31.56872222222222,8.4,1.184
47679,145.82729166666667,-16.32825,7.96,1.016
47681,145.83475,-29.804083333333335,8.41,0.645
47682,145.840875,54.98663888888889,10.11,0.508
47683,145.84216666666666,12.599305555555556,8.93,0.71
47684,145.84358333333333,20.19322222222222,6.71,1.208
47685,145.84504166666667,24.604916666666668,8.48,0.574
47686,145.848875,-65.25516666666667,9.16,1.334
47687,145.85158333333334,-6.8342777777777775,8.15,0.289
47688,145.852375,61.44511111111111,9.91,1.052
47689,145.85325,-35.26786111111111,9.73,0.442
47691,145.85679166666668,-57.28213888888889,11.11,0.56
47690,145.85679166666668,42.693555555555555,8.13,1.133
47692,145.85754166666666,-28.45175,9.52,0.257
47693,145.86345833333334,2.627527777777778,7.41,0.546
47694,145.865,-51.22816666666667,6.15,-0.098
47695,145.87008333333333,-70.28008333333334,8.79,1.617
47696,145.87254166666668,6.207833333333333,8.34,0.378
47697,145.87670833333334,-13.695638888888888,7.87,1.046
47698,145.87758333333332,-20.365833333333335,6.58,0.91
47699,145.87845833333333,-63.88605555555556,9.08,0.086
47700,145.88479166666667,-56.95294444444445,7.73,-0.109
47701,145.888625,29.97472222222222,5.64,0.111
47703,145.8915,-51.52777777777778,8.57,0.839
47702,145.89158333333333,-3.359777777777778,9.15,0.537
47704,145.89695833333334,10.519166666666665,7.01,0.572
47705,145.89991666666666,52.99288888888889,8.65,0.49
47706,145.90158333333332,13.442166666666667,7.06,1.182
47707,145.903125,46.21313888888889,10.79,0.6
47708,145.90683333333334,-51.94094444444444,9.66,0.395
47709,145.90770833333335,40.403083333333335,9.83,0.368
47711,145.90845833333333,-17.43252777777778,8.13,1.244
47710,145.9085,9.574472222222221,10.31,1.049
47712,145.90875,0.48688888888888887,8.43,0.418
47713,145.911625,-60.43069444444444,8.7,-0.045
47714,145.91420833333333,32.48016666666667,10.48,0.588
47715,145.91441666666665,-29.16425,9.02,-0.025
47716,145.91925,36.4165,10.77,1.33
47717,145.92625,-53.89136111111111,5.56,-0.042
47718,145.92729166666666,50.017694444444444,10.49,0.564
47719,145.92820833333334,34.097166666666666,7.23,1.193
47720,145.93041666666667,12.159805555555556,7.79,1.62
47721,145.93079166666666,-44.24641666666667,8.51,1.603
47722,145.93229166666666,7.953138888888889,7.97,0.705
47723,145.93291666666667,14.021694444444446,5.36,1.61
47724,145.935625,-41.24047222222222,7.58,1.271
47725,145.93683333333334,44.70130555555556,7.71,0.42
47726,145.93716666666666,-21.1555,8.35,-0.072
47727,145.939375,55.95258333333334,7.85,0.62
47728,145.93970833333333,-76.76725,7.86,0.137
47729,145.94325,-59.184777777777775,8.34,0.849
47730,145.94658333333334,77.22191666666667,7.81,1.162
47731,145.950625,-42.851222222222226,8.48,0.486
47732,145.95083333333332,-25.95813888888889,9.34,0.671
47733,145.95391666666666,7.498638888888889,8.76,1.719
47734,145.9545,-9.991055555555555,9.33,0.582
47735,145.97120833333332,-1.1711666666666667,10.2,0.387
47736,145.97245833333332,-57.63677777777778,7.93,0.471
47737,145.97320833333333,70.43402777777779,8.19,0.441
47738,145.975125,-13.091111111111111,9.76,0.537
47739,145.97583333333333,33.3945,8.45,0.587
47740,145.97920833333333,22.06736111111111,8.97,1.048
47741,145.98329166666667,26.96925,12.08,1.542
47742,145.98529166666665,75.89611111111111,8.96,1.092
47743,145.98595833333334,-48.10802777777778,8.35,0.157
47744,145.98741666666666,-67.02388888888889,8.77,0.294
47745,146.00408333333334,17.673444444444446,8.43,0.996
47746,146.00545833333334,-30.315444444444445,8.47,0.619
47747,146.01091666666667,-51.36752777777778,7.72,-0.116
47748,146.01195833333333,10.743638888888889,9.03,1.005
47749,146.01975,25.299361111111114,9.37,1.438
47750,146.02066666666667,-19.530194444444444,8.37,0.513
47751,146.024375,-59.87122222222222,7.62,-0.019
47752,146.02870833333333,42.05108333333333,6.84,0.309
47753,146.02879166666668,-70.28766666666667,9.43,0.645
47755,146.03116666666668,-44.61066666666667,8.04,0.1
47754,146.03141666666667,-13.723527777777777,8.47,1.068
47756,146.03283333333334,53.766777777777776,8.84,1.561
47757,146.03883333333334,-6.180722222222222,7.71,1.575
47758,146.05054166666667,-27.769555555555556,4.78,0.516
47759,146.05341666666666,-48.49641666666667,8.93,0.156
47760,146.05904166666667,-11.872444444444445,9.27,0.662
